user:id,context:timestamp,calories,cost:key,cost:label,healthy_level,ingredients,name,protein,salty_sweet:key,salty_sweet:label,snack_image,sodium,sugar,when:key,when:label,why:key,why:label,context:location:latitude,context:location:longitude
"bvsd-79542","2025-09-09 11:50:46","10","2","$1 to < $3","2","19","Zero Sugar Monster Energy","0","1","Sweet","23761670-cbd1-4895-af42-51b987065acb","380","0","1","morning","4","energy",,
"bvsd-04643","2025-09-09 10:32:51","15","3","$3 to < $7","2","28","Lewis Hamilton Monster Energy","0","1","Sweet","SKIPPED","320","0","4","night","4","energy",,
"bvsd-44934","2025-09-09 10:32:16","300","2","$1 to < $3","4","18","Grape Uncrustable","9","1","Sweet","SKIPPED","270","14","4","night","5","hungry/thirsty","38.904796922229025","-94.65643501717875"
"bvsd-60678","2025-09-09 10:31:07","100","3","$3 to < $7","4","6","pepper jack cheese","7","0","Salty","SKIPPED","170","0","4","night","2","craving",,
"bvsd-44934","2025-09-09 10:29:57","50","2","$1 to < $3","2","15","Fruit Roll Up","0","1","Sweet","SKIPPED","50","7","1","morning","3","emotional","38.906278782367266","-94.65839409892506"
"bvsd-04643","2025-09-09 10:28:46","100","2","$1 to < $3","3","15","Clif Chocolate Brownie","4","1","Sweet","SKIPPED","75","9","2","afternoon","5","hungry/thirsty",,
"bvsd-44934","2025-09-09 10:27:30","60","2","$1 to < $3","5","4","Frozen Fruit","0","1","Sweet","SKIPPED","0","14","2","afternoon","5","hungry/thirsty","38.903788553608365","-94.6551087601126"
"bvsd-60678","2025-09-09 10:27:25","160","3","$3 to < $7","5","1","almonds","6","0","Salty","SKIPPED","0","0","1","morning","4","energy",,
"bvsd-04643","2025-09-09 10:27:11","80","1","$0 to < $1","2","16","Betty Crocker Minecraft Fruit Snacks","0","1","Sweet","SKIPPED","35","9","2","afternoon","1","availability",,
"bvsd-04643","2025-09-09 10:26:33","80","1","$0 to < $1","2","16","Betty Crocker Minecraft Fruit Snacks","0","1","Sweet","SKIPPED","35","0","3","evening","2","craving",,
"bvsd-04643","2025-09-09 10:25:32","80","1","$0 to < $1","2","16","Betty Crocker Minecraft Fruit Snacks","0","1","Sweet","SKIPPED","35","9","3","evening","2","craving",,
"bvsd-04643","2025-09-09 10:24:33","80","1","$0 to < $1","2","16","Betty Crocker Minecraft Fruit Snacks","0","1","Sweet","SKIPPED","35","9","2","afternoon","2","craving",,
"bvsd-04643","2025-09-09 10:18:35","100","2","$1 to < $3","3","15","Clif Bar Chocolate Brownie","4","1","Sweet","SKIPPED","75","9","4","night","1","availability",,
"bvsd-04643","2025-09-09 10:17:30","100","2","$1 to < $3","3","15","Clif Chocolate Brownie","4","1","Sweet","SKIPPED","75","9","3","evening","1","availability",,
"bvsd-22662","2025-09-09 10:17:27","290","2","$1 to < $3","2","9","salt and vinegar","3","0","Salty","SKIPPED","360","3","2","afternoon","5","hungry/thirsty","38.91207849681698","-94.66058436000563"
"bvsd-22662","2025-09-09 10:16:29","410","2","$1 to < $3","2","15","triple chocolate cookie","5","1","Sweet","SKIPPED","310","31","2","afternoon","5","hungry/thirsty","38.90100811335301","-94.6635174671694"
"bvsd-44934","2025-09-09 10:15:57","190","2","$1 to < $3","3","27","Metro Deli Jalapeno Chips","2","0","Salty","SKIPPED","310","3","1","morning","5","hungry/thirsty","38.91075141114116","-94.66480961421719"
"bvsd-60678","2025-09-09 10:15:55","140","2","$1 to < $3","3","15","z bar","2","1","Sweet","SKIPPED","115","10","1","morning","5","hungry/thirsty",,
"bvsd-90348","2025-09-09 10:15:25","100","1","$0 to < $1","5","1","Apple","1","1","Sweet","SKIPPED","0","19","1","morning","5","hungry/thirsty","38.9053575677699","-94.66297218109428"
"bvsd-22662","2025-09-09 10:14:32","290","2","$1 to < $3","2","11","Jalapeno chips","3","0","Salty","SKIPPED","320","3","1","morning","5","hungry/thirsty","38.89924797900808","-94.66048045268144"
"bvsd-04643","2025-09-09 10:13:26","10","2","$1 to < $3","2","18","Lando Norris Monster","0","1","Sweet","SKIPPED","680","0","1","morning","4","energy",,
"bvsd-79542","2025-09-09 10:08:00","200","2","$1 to < $3","5","20","Barebell Salty Peanut Protein Bar","20","1","Sweet","SKIPPED","150","1","2","afternoon","7","other",,
"bvsd-90348","2025-09-09 09:51:26","140","1","$0 to < $1","3","14","Thin Wheat Crackers","3","0","Salty","SKIPPED","200","2","1","morning","5","hungry/thirsty","38.91721165572569","-94.66362119893252"
"bvsd-14126","2025-09-09 09:41:58","260","1","$0 to < $1","1","14","Nutella dip thing","4","1","Sweet","SKIPPED","130","23","3","evening","2","craving","38.90367225713814","-94.66315334138572"
"bvsd-03355","2025-09-09 09:41:21","45","2","$1 to < $3","2","3","rice krispy treat ","1","1","Sweet","SKIPPED","50","4","3","evening","4","energy","38.90640093078909","-94.66032967960969"
"bvsd-14126","2025-09-09 09:40:04","160","1","$0 to < $1","1","3","Fritos","2","0","Salty","SKIPPED","170","0","2","afternoon","5","hungry/thirsty","38.908766226141395","-94.66053911819374"
"bvsd-03355","2025-09-09 09:38:17","160","2","$1 to < $3","4","2","peanuts ","7","0","Salty","SKIPPED","50","1","3","evening","2","craving","38.904904145159115","-94.66359330860793"
"bvsd-03355","2025-09-09 09:37:29","200","2","$1 to < $3","4","4","wheats ","4","1","Sweet","SKIPPED","5","12","1","morning","2","craving","38.90663885919121","-94.66524391697833"
"bvsd-03355","2025-09-09 09:30:16","190","2","$1 to < $3","5","7","fit crunch ","16","1","Sweet","SKIPPED","200","3","1","morning","4","energy","38.904521498476875","-94.66543724838458"
"bvsd-14126","2025-09-09 09:28:32","80","1","$0 to < $1","4","4","Trader Joes String Cheese","7","0","Salty","SKIPPED","170","0","3","evening","5","hungry/thirsty","38.91034882773805","-94.66342101346993"
"bvsd-14126","2025-09-09 09:26:01","150","2","$1 to < $3","2","18","Trader Joes Takis","2","0","Salty","SKIPPED","260","0","2","afternoon","2","craving","38.89843125850181","-94.66820578810628"
"bvsd-14126","2025-09-09 09:07:20","130","1","$0 to < $1","2","13","goldfish","3","0","Salty","SKIPPED","240","0","4","night","1","availability","38.90677452546947","-94.66753334961624"
"bvsd-14126","2025-09-09 09:04:46","130","1","$0 to < $1","2","15","goldfish","3","0","Salty","SKIPPED","240","0","2","afternoon","5","hungry/thirsty","38.905194534144776","-94.65968727533898"
"bvsd-14126","2025-09-09 09:02:55","130","1","$0 to < $1","3","15","Cliff ZBar","3","1","Sweet","SKIPPED","90","11","1","morning","1","availability","38.906222404306064","-94.6629196350184"
"bvsd-03355","2025-09-09 09:00:14","150","2","$1 to < $3","4","2","yogurt ","6","1","Sweet","SKIPPED","95","18","1","morning","4","energy","38.90190549896962","-94.65684992583544"
"bvsd-62093","2025-09-09 08:59:42","110","2","$1 to < $3","3","8","lays baked chips","2","0","Salty","SKIPPED","140","2","2","afternoon","1","availability",,
"bvsd-62093","2025-09-09 08:57:59","390","3","$3 to < $7","3","4","small caribean way smoothie","2","1","Sweet","SKIPPED","10","83","1","morning","5","hungry/thirsty",,
"bvsd-62093","2025-09-09 08:56:03","420","2","$1 to < $3","2","26","chick fil a medium fries","4","0","Salty","SKIPPED","246","0.4","2","afternoon","2","craving",,
"bvsd-62093","2025-09-09 08:53:40","290","2","$1 to < $3","2","20","jimmy johns bbq chips","3","0","Salty","SKIPPED","230","5","3","evening","2","craving",,
"bvsd-62093","2025-09-09 08:51:51","70","1","$0 to < $1","4","3","go go squeeze apple sauce","0","1","Sweet","SKIPPED","0","13","1","morning","1","availability",,
"bvsd-62093","2025-09-09 08:50:01","340","3","$3 to < $7","3","20","gatorade protien bar","20","1","Sweet","SKIPPED","180","27","1","morning","7","other",,
"bvsd-62093","2025-09-09 08:48:11","80","1","$0 to < $1","2","22","gushers","0","1","Sweet","SKIPPED","40","10","2","afternoon","2","craving",,
"bvsd-62093","2025-09-09 08:46:50","250","2","$1 to < $3","5","32","Hostess doughnuts","2","1","Sweet","SKIPPED","200","16","2","afternoon","6","social",,
"bvsd-03355","2025-09-09 08:45:09","250","2","$1 to < $3","1","6","skittles ","0","1","Sweet","SKIPPED","10","45","4","night","2","craving","38.91044970902292","-94.65554422705048"
"bvsd-62093","2025-09-09 08:44:08","410","2","$1 to < $3","5","13","jimmy johns cookie","5","1","Sweet","SKIPPED","290","32","3","evening","2","craving",,
"bvsd-03355","2025-09-09 08:43:41","130","2","$1 to < $3","2","4","fruit snacks ","2","1","Sweet","SKIPPED","15","15","2","afternoon","1","availability","38.90606575532176","-94.66138905957968"
"bvsd-03355","2025-09-09 08:42:13","140","2","$1 to < $3","3","8","popcorn ","4","0","Salty","SKIPPED","280","1","4","night","2","craving","38.914349368554376","-94.65729996535721"
"bvsd-62093","2025-09-09 08:42:11","290","2","$1 to < $3","2","12","jimmy johns sea salt and vinegar chips","3","0","Salty","SKIPPED","360","3","3","evening","2","craving",,
"bvsd-62093","2025-09-09 08:39:16","200","1","$0 to < $1","4","13","goldfish","5","0","Salty","SKIPPED","360","0","2","afternoon","1","availability",,
"bvsd-62093","2025-09-09 08:36:57","180","2","$1 to < $3","4","4","Cheesy roll up","8","1","Sweet","SKIPPED","430","1","4","night","5","hungry/thirsty",,
"bvsd-62093","2025-09-09 08:34:54","140","2","$1 to < $3","3","15","Cheese itz","3","0","Salty","SKIPPED","330","1","1","morning","5","hungry/thirsty",,
"bvsd-62093","2025-09-09 08:33:11","10","3","$3 to < $7","1","18","Monster Energy Drink","0","1","Sweet","SKIPPED","380","0","1","morning","4","energy",,
"bvsd-90348","2025-09-09 05:56:46","110","1","$0 to < $1","5","1","Banana","15","1","Sweet","SKIPPED","0","2","4","night","5","hungry/thirsty","38.88893181738203","-94.6157962766042"
"bvsd-89446","2025-09-08 23:40:01","200","2","$1 to < $3","3","17","barbell chocolate dough ","20","1","Sweet","SKIPPED","150","1","1","morning","2","craving","38.907257363757616","-94.60180047151307"
"bvsd-89446","2025-09-08 23:38:35","85","1","$0 to < $1","5","1","apple","0","1","Sweet","SKIPPED","0","25","2","afternoon","5","hungry/thirsty","38.90537614160619","-94.61882987801692"
"bvsd-89446","2025-09-08 23:37:29","80","2","$1 to < $3","3","23","fiberone granola bar","5","1","Sweet","SKIPPED","105","1","1","morning","1","availability","38.91347757336142","-94.61831942882715"
"bvsd-89446","2025-09-08 23:35:46","100","2","$1 to < $3","4","2","red grapefruit ","1","1","Sweet","SKIPPED","0","19","4","night","2","craving","38.908812815036576","-94.61039674140399"
"bvsd-51249","2025-09-08 22:11:39","190","2","$1 to < $3","3","17","little bites","2","1","Sweet","SKIPPED","150","17","3","evening","4","energy",,
"bvsd-51249","2025-09-08 22:10:36","160","3","$3 to < $7","3","5","muscle milk","30","1","Sweet","SKIPPED","250","11","1","morning","5","hungry/thirsty",,
"bvsd-51249","2025-09-08 22:09:29","180","2","$1 to < $3","2","20","chips","3","0","Salty","SKIPPED","160","2","2","afternoon","1","availability",,
"bvsd-51249","2025-09-08 22:03:37","170","3","$3 to < $7","4","12","protien shake","26","1","Sweet","SKIPPED","260","5","1","morning","5","hungry/thirsty",,
"bvsd-51249","2025-09-08 22:01:26","130","2","$1 to < $3","2","5","mini snickers","2","1","Sweet","SKIPPED","65","14","2","afternoon","1","availability",,
"bvsd-36323","2025-09-08 21:58:56","100","1","$0 to < $1","1","19","goldfish ","2","0","Salty","SKIPPED","170","0","2","afternoon","4","energy",,
"bvsd-36323","2025-09-08 21:57:06","110","1","$0 to < $1","1","16","nutella b ready","2","1","Sweet","SKIPPED","50","10","2","afternoon","5","hungry/thirsty",,
"bvsd-44934","2025-09-08 20:48:43","150","3","$3 to < $7","2","3","Potato Chips","3","0","Salty","SKIPPED","120","0","2","afternoon","4","energy","38.9400165114895","-94.65102904910441"
"bvsd-44934","2025-09-08 20:45:27","90","3","$3 to < $7","3","11","Peppered Salami","6","0","Salty","SKIPPED","450","1","4","night","1","availability","38.93793197107466","-94.65383230196409"
"bvsd-44934","2025-09-08 20:44:08","190","2","$1 to < $3","2","8","Popcorn","0","1","Sweet","SKIPPED","65","0","2","afternoon","1","availability","38.94064530933134","-94.65406170617274"
"bvsd-44934","2025-09-08 20:42:26","180","2","$1 to < $3","1","26","Mini Brownies","2","1","Sweet","SKIPPED","140","21","1","morning","5","hungry/thirsty","38.94368227253192","-94.65897192324505"
"bvsd-44934","2025-09-08 20:40:14","200","3","$3 to < $7","3","2","Pasta","7","1","Sweet","SKIPPED","0","1","4","night","2","craving","38.94321466367478","-94.64099813917122"
"bvsd-44934","2025-09-08 20:39:12","140","2","$1 to < $3","2","25","Cheeto Puffs","2","0","Salty","SKIPPED","180","1","3","evening","5","hungry/thirsty","38.93489361345146","-94.65580390485512"
"bvsd-15535","2025-09-08 20:25:01","70","2","$1 to < $3","4","22","welches fruit snack","1","1","Sweet","SKIPPED","20","10","2","afternoon","4","energy",,
"bvsd-15535","2025-09-08 20:22:43","160","2","$1 to < $3","1","33","ruffles","2","0","Salty","SKIPPED","180","1","2","afternoon","2","craving",,
"bvsd-15535","2025-09-08 20:20:47","160","3","$3 to < $7","2","18","chips ahoy","1","1","Sweet","SKIPPED","110","11","1","morning","7","other",,
"bvsd-07108","2025-09-08 19:39:30","190","1","$0 to < $1","3","4","penut butter","7","1","Sweet","SKIPPED","150","3","3","evening","5","hungry/thirsty","38.89757528875505","-94.62899124303729"
"bvsd-60678","2025-09-08 12:30:32","120","2","$1 to < $3","2","4","popcorners","2","0","Salty","SKIPPED","190","0","3","evening","5","hungry/thirsty",,
"bvsd-60678","2025-09-08 12:28:19","150","2","$1 to < $3","3","22","chili lime rolled tortilla chips","2","0","Salty","SKIPPED","260","0","4","night","2","craving",,
"bvsd-60678","2025-09-08 12:27:20","150","2","$1 to < $3","3","22","chili lime rolled corn tortilla chips","2","0","Salty","SKIPPED","260","0","1","morning","2","craving",,
"bvsd-55411","2025-09-08 12:26:20","110","1","$0 to < $1","5","1","Dates","1","1","Sweet","SKIPPED","0","27","2","afternoon","4","energy","38.9083318990902","-94.65700053465895"
"bvsd-60678","2025-09-08 12:25:34","150","2","$1 to < $3","4","21","cheez its","3","0","Salty","SKIPPED","230","0","1","morning","1","availability",,
"bvsd-51226","2025-09-08 11:55:18","140","2","$1 to < $3","2","18","takis","2","0","Salty","SKIPPED","420","1","2","afternoon","2","craving","38.90734559242406","-94.65772875415915"
"bvsd-51226","2025-09-08 11:52:56","150","2","$1 to < $3","3","14","lays kettle cooked jalapeño chips","2","0","Salty","SKIPPED","125","1","3","evening","1","availability","38.90985628382401","-94.66507324213151"
"bvsd-51226","2025-09-08 11:51:10","70","1","$0 to < $1","3","4","go-go-squeeze ","0","1","Sweet","SKIPPED","0","12","4","night","7","other","38.910632106695715","-94.66570972960754"
"bvsd-51226","2025-09-08 11:49:35","80","1","$0 to < $1","3","13","fruit snacks","0","1","Sweet","SKIPPED","35","9","3","evening","4","energy","38.90818720605791","-94.66674418072034"
"bvsd-90348","2025-09-08 11:39:40","100","2","$1 to < $3","2","18","Cheerios","4","1","Sweet","SKIPPED","140","1","1","morning","5","hungry/thirsty","38.9117202304477","-94.66325399688589"
"bvsd-51226","2025-09-08 11:39:06","210","2","$1 to < $3","2","8","cheezits ","4","0","Salty","SKIPPED","320","0","2","afternoon","5","hungry/thirsty","38.906168625825806","-94.66404165584541"
"bvsd-51226","2025-09-08 11:36:12","90","1","$0 to < $1","1","10","life savers fun size","1","1","Sweet","SKIPPED","0","18","1","morning","5","hungry/thirsty","38.91466710283863","-94.65997752698213"
"bvsd-51226","2025-09-08 11:33:48","130","1","$0 to < $1","1","8","eminem’s fun size","1","1","Sweet","SKIPPED","20","17","1","morning","5","hungry/thirsty","38.9072988702685","-94.65864266606256"
"bvsd-51226","2025-09-08 11:31:36","110","1","$0 to < $1","1","10","swedish fish fun size","0","1","Sweet","SKIPPED","25","23","1","morning","5","hungry/thirsty","38.89730131377557","-94.65781508658145"
"bvsd-51226","2025-09-08 11:30:15","120","1","$0 to < $1","1","11","starburst fun size ","0","1","Sweet","SKIPPED","0","16","1","morning","5","hungry/thirsty","38.90650748265647","-94.66598378110682"
"bvsd-51226","2025-09-08 11:28:36","80","1","$0 to < $1","1","10","snickers fun size","1","1","Sweet","SKIPPED","40","9","1","morning","5","hungry/thirsty","38.905252817267325","-94.65305041622095"
"bvsd-51226","2025-09-08 11:26:30","85","1","$0 to < $1","1","12","sour patch kids fun size","3","1","Sweet","SKIPPED","110","15","1","morning","5","hungry/thirsty","38.9076801451189","-94.66068359022377"
"bvsd-44934","2025-09-08 09:16:12","140","2","$1 to < $3","1","20","Oreo's Mini","1","1","Sweet","SKIPPED","110","11","4","night","5","hungry/thirsty","38.90975425083287","-94.66219815015798"
"bvsd-44934","2025-09-08 09:14:16","150","2","$1 to < $3","2","37","Doritos Nacho Cheese","2","0","Salty","SKIPPED","170","0","2","afternoon","1","availability","38.909785273048","-94.66691601519237"
"bvsd-44934","2025-09-08 09:12:41","150","2","$1 to < $3","3","37","Doritos Cool Ranch","2","0","Salty","SKIPPED","190","0","1","morning","5","hungry/thirsty","38.90423066952203","-94.65546352441055"
"bvsd-44934","2025-09-08 09:10:08","100","2","$1 to < $3","2","13","Haribo Starmix","2","1","Sweet","SKIPPED","0","14","3","evening","2","craving","38.904163830561096","-94.65438950290752"
"bvsd-90348","2025-09-08 07:43:27","110","1","$0 to < $1","5","1","Banana","2","1","Sweet","SKIPPED","0","15","1","morning","5","hungry/thirsty","38.913393618094126","-94.65886300392779"
"bvsd-36323","2025-09-07 22:31:27","160","1","$0 to < $1","3","4","sea salt roasted almonds","6","0","Salty","SKIPPED","5","1","3","evening","2","craving",,
"bvsd-36323","2025-09-07 22:30:28","90","1","$0 to < $1","2","24","Welch’s fruit snacks","1","1","Sweet","SKIPPED","25","13","2","afternoon","4","energy",,
"bvsd-36323","2025-09-07 22:29:14","100","1","$0 to < $1","2","18","kind bar dark chocolate ","1","1","Sweet","SKIPPED","65","5","1","morning","5","hungry/thirsty",,
"bvsd-36323","2025-09-07 22:27:18","160","2","$1 to < $3","1","6","lays classic chips","2.0","0","Salty","SKIPPED","170","1.0","2","afternoon","6","social",,
"bvsd-33516","2025-09-07 20:51:06","80","2","$1 to < $3","4","5","chobani greek yogurt ","14","1","Sweet","SKIPPED","60","6","3","evening","4","energy","38.87404213175865","-94.61030575683534"
"bvsd-33516","2025-09-07 20:50:05","30","2","$1 to < $3","5","1","cherry tomatoes ","1","1","Sweet","SKIPPED","5","4","3","evening","2","craving","38.88155929027007","-94.60920379237372"
"bvsd-33516","2025-09-07 20:49:19","35","1","$0 to < $1","5","1","carrots","0.5","1","Sweet","SKIPPED","40","3","2","afternoon","2","craving","38.8764765842543","-94.61175550964428"
"bvsd-07108","2025-09-07 20:34:14","60","1","$0 to < $1","5","1","honey","0","1","Sweet","SKIPPED","0","17","4","night","7","other","38.901609015730415","-94.62718407856686"
"bvsd-07108","2025-09-07 20:32:58","190","1","$0 to < $1","3","4","peanut butter","7","1","Sweet","SKIPPED","150","3","4","night","7","other","38.8974594813983","-94.62818279982342"
"bvsd-07108","2025-09-07 20:30:38","190","1","$0 to < $1","3","13","nature valley almond biscuit","3","1","Sweet","SKIPPED","135","11","3","evening","5","hungry/thirsty","38.90168854136347","-94.6183120013847"
"bvsd-07108","2025-09-07 20:28:10","160","1","$0 to < $1","4","15","kind bar","5","1","Sweet","SKIPPED","20","7","4","night","5","hungry/thirsty","38.89782042168724","-94.62653422319895"
"bvsd-07108","2025-09-07 20:26:41","150","2","$1 to < $3","2","40","doritoes","2","0","Salty","SKIPPED","170","0","4","night","5","hungry/thirsty","38.88959037160505","-94.62640744585141"
"bvsd-90348","2025-09-07 16:55:53","240","2","$1 to < $3","2","16","Blueberry almond crunch cereal","5","1","Sweet","SKIPPED","270","6","3","evening","2","craving","38.89090603535319","-94.61310623739983"
"bvsd-43680","2025-09-07 16:46:20","250","2","$1 to < $3","2","15","Cereal","4","1","Sweet","SKIPPED","230","17","2","afternoon","3","emotional",,
"bvsd-43680","2025-09-07 16:45:06","100","1","$0 to < $1","5","11","Beef stick","10","0","Salty","SKIPPED","380","0","2","afternoon","3","emotional",,
"bvsd-90348","2025-09-07 15:01:24","110","1","$0 to < $1","4","7","Pretzel Crisps","3","0","Salty","SKIPPED","270","2","2","afternoon","5","hungry/thirsty","38.88973955695379","-94.61358679426097"
"bvsd-78563","2025-09-07 14:18:22","90","2","$1 to < $3","2","30","Gushers ","0","1","Sweet","SKIPPED","45","11","3","evening","1","availability",,
"bvsd-55411","2025-09-07 14:15:04","90","1","$0 to < $1","4","20","made good star puffed crackers ","1","0","Salty","SKIPPED","180","0","2","afternoon","5","hungry/thirsty","38.848729630006936","-94.61868436160263"
"bvsd-78563","2025-09-07 14:14:21","130","1","$0 to < $1","3","28","Welch's","2","1","Sweet","SKIPPED","15","15","2","afternoon","6","social",,
"bvsd-78563","2025-09-07 14:06:14","130","2","$1 to < $3","3","28","Goldfish ","3","0","Salty","SKIPPED","240","0","2","afternoon","5","hungry/thirsty",,
"bvsd-43680","2025-09-07 12:44:06","110","2","$1 to < $3","5","1","Dates","1","1","Sweet","SKIPPED","0","25","2","afternoon","4","energy",,
"bvsd-90348","2025-09-07 10:26:56","140","1","$0 to < $1","3","14","Thin Wheat Crackers","2","0","Salty","SKIPPED","200","3","1","morning","5","hungry/thirsty","38.892506341554814","-94.61419724439216"
"bvsd-43680","2025-09-07 10:19:09","150","2","$1 to < $3","4","3","Tortilla chips","2","0","Salty","SKIPPED","115","0","2","afternoon","3","emotional",,
"bvsd-43680","2025-09-07 10:18:09","150","2","$1 to < $3","3","22","Trader Joe's takis","2","0","Salty","SKIPPED","260","0","3","evening","6","social",,
"bvsd-43680","2025-09-07 09:55:34","80","1","$0 to < $1","5","1","Apple","0","1","Sweet","SKIPPED","0","16","2","afternoon","5","hungry/thirsty",,
"bvsd-43680","2025-09-07 09:46:29","190","1","$0 to < $1","2","40","Fit crunch protein bar","16","0","Salty","SKIPPED","200","3","2","afternoon","5","hungry/thirsty",,
"bvsd-43680","2025-09-07 09:42:15","260","2","$1 to < $3","3","15","Mac and cheese","9","0","Salty","SKIPPED","460","6","2","afternoon","5","hungry/thirsty",,
"bvsd-43680","2025-09-07 09:35:36","140","2","$1 to < $3","3","10","Honey nut cheerios","3","1","Sweet","SKIPPED","210","12","1","morning","4","energy",,
"bvsd-43680","2025-09-07 09:21:15","130","2","$1 to < $3","4","21","Naan crackers","2","0","Salty","SKIPPED","250","0","4","night","1","availability",,
"bvsd-43680","2025-09-07 09:19:53","170","2","$1 to < $3","5","2","Pistachios","6","0","Salty","SKIPPED","170","2","2","afternoon","4","energy",,
"bvsd-90348","2025-09-07 06:43:09","110","1","$0 to < $1","5","1","Banana","1","1","Sweet","SKIPPED","0","15","1","morning","5","hungry/thirsty","38.894202494677465","-94.60180935971044"
"bvsd-90348","2025-09-06 20:42:50","140","1","$0 to < $1","3","14","Thin Wheat Crackers","2","0","Salty","SKIPPED","200","3","3","evening","5","hungry/thirsty","38.88027967250973","-94.61673574166795"
"bvsd-55411","2025-09-06 19:10:52","120","1","$0 to < $1","4","20","made good baked mini cookies ","1","1","Sweet","SKIPPED","65","7","3","evening","5","hungry/thirsty","38.84455267284105","-94.61556868230379"
"bvsd-55411","2025-09-06 17:38:48","99","2","$1 to < $3","5","1","turkey breast ","17","0","Salty","SKIPPED","140","2","3","evening","5","hungry/thirsty","38.841918503062864","-94.62506529700063"
"bvsd-55411","2025-09-06 17:36:42","65","1","$0 to < $1","5","1","blue berries ","1","1","Sweet","SKIPPED","130","15","3","evening","5","hungry/thirsty","38.844732558234426","-94.62565485436629"
"bvsd-33516","2025-09-06 17:31:02","160","2","$1 to < $3","4","1","almonds","6","0","Salty","SKIPPED","0","1","2","afternoon","2","craving","38.879235348155675","-94.61661410850226"
"bvsd-33516","2025-09-06 17:30:15","105","1","$0 to < $1","5","1","banana","1.3","1","Sweet","SKIPPED","1","14","1","morning","4","energy","38.87492305039287","-94.60181232355961"
"bvsd-33516","2025-09-06 17:29:29","100","2","$1 to < $3","5","3","yogurt","6","1","Sweet","SKIPPED","70","10","1","morning","4","energy","38.878820419297234","-94.6120531324527"
"bvsd-90348","2025-09-06 12:22:15","110","1","$0 to < $1","4","6","Pretzel Crisps","3","0","Salty","SKIPPED","270","2","2","afternoon","5","hungry/thirsty","38.89324716190637","-94.62483371262172"
"bvsd-90348","2025-09-06 09:51:59","110","1","$0 to < $1","5","1","Banana","0","1","Sweet","SKIPPED","0","15","1","morning","5","hungry/thirsty","38.892023237691255","-94.62081903172205"
"bvsd-90348","2025-09-05 18:58:58","140","1","$0 to < $1","3","14","Thin Wheat Crackers","2","0","Salty","SKIPPED","200","3","3","evening","5","hungry/thirsty","38.897548566737996","-94.61431070643282"
"bvsd-33516","2025-09-05 17:29:06","116","3","$3 to < $7","3","15","Beef Jerky","9","0","Salty","SKIPPED","350","3","1","morning","5","hungry/thirsty","38.872077912797685","-94.6164307699539"
"bvsd-33516","2025-09-05 17:24:31","110","1","$0 to < $1","2","5","pretzels","3","0","Salty","SKIPPED","400","1","3","evening","4","energy","38.8786530884828","-94.61016992763724"
"bvsd-33516","2025-09-05 17:23:16","35","2","$1 to < $3","3","1","Rice cakes","1","1","Sweet","SKIPPED","0","0","3","evening","4","energy","38.880683595784305","-94.60222812374785"
"bvsd-33516","2025-09-05 17:22:17","160","2","$1 to < $3","5","1","Almonds","6","0","Salty","SKIPPED","0","1","2","afternoon","4","energy","38.878319538476674","-94.60988313290603"
"bvsd-33516","2025-09-05 17:21:28","50","1","$0 to < $1","5","1","carrots","1","1","Sweet","SKIPPED","70","5","2","afternoon","5","hungry/thirsty","38.87842518982626","-94.60888113784738"
"bvsd-43680","2025-09-05 15:53:57","130","1","$0 to < $1","2","23","Z bar","3","1","Sweet","SKIPPED","135","9","1","morning","5","hungry/thirsty",,
"bvsd-43680","2025-09-05 15:51:53","210","2","$1 to < $3","2","30","White cheddar cheez its","4","0","Salty","SKIPPED","290","1","2","afternoon","5","hungry/thirsty",,
"bvsd-90348","2025-09-05 15:19:10","200","3","$3 to < $7","2","9","Nutekka","2","1","Sweet","SKIPPED","15","21","2","afternoon","5","hungry/thirsty","38.8849113113809","-94.61469907696598"
"bvsd-36323","2025-09-05 14:33:40","90","2","$1 to < $3","4","13","oikos greek yogurt","15","1","Sweet","SKIPPED","60","5","2","afternoon","5","hungry/thirsty",,
"bvsd-90348","2025-09-05 12:36:19","170","2","$1 to < $3","3","22","Greek Yogurt Protein Drink","20","1","Sweet","SKIPPED","120","11","2","afternoon","5","hungry/thirsty","38.91018178830381","-94.65523122077073"
"bvsd-51226","2025-09-05 11:30:01","200","2","$1 to < $3","3","27","protein bar","20","1","Sweet","SKIPPED","110","2","1","morning","4","energy","38.90704971674452","-94.6592019818996"
"bvsd-22662","2025-09-05 10:32:36","140","1","$0 to < $1","2","14","strawberries and cream yogurt","4","1","Sweet","SKIPPED","55","16","1","morning","5","hungry/thirsty","38.91325793602603","-94.6625922532155"
"bvsd-51226","2025-09-05 10:30:26","130","2","$1 to < $3","2","30","cheetos","2","0","Salty","SKIPPED","200","1","1","morning","5","hungry/thirsty","38.90379295885868","-94.66646371705681"
"bvsd-07108","2025-09-05 10:29:39","190","1","$0 to < $1","3","11","nature valley bar","3","1","Sweet","SKIPPED","180","11","1","morning","4","energy","38.9161358012268","-94.65186551771542"
"bvsd-16908","2025-09-05 10:08:40","130","2","$1 to < $3","2","14","doritos flamas","2","0","Salty","SKIPPED","120","0","1","morning","5","hungry/thirsty","38.89965518608199","-94.66819905436006"
"bvsd-16908","2025-09-05 10:06:49","160","2","$1 to < $3","1","0","Rice Krispies treat","2","1","Sweet","SKIPPED","113","11","1","morning","5","hungry/thirsty","38.903351947842","-94.65230726810404"
